referenced_idv_piid,piid,composite_key,sub_index,contract_number,uei,name,hours_invoiced,fte
70B01C21A00000012,70B01C23F00000070,70B01C21A00000012~70B01C23F00000070,1,DRS20220080,GFLBBGZ5V3R1,Logistic Events Corp,869,0.41
70B01C21A00000012,70B01C23F00000070,70B01C21A00000012~70B01C23F00000070,2,DRS20220082,GXYVY2BC4AZ3,"RIO UNITED BUILDERS, LLC",3780,1.81
70B01C21A00000012,70B01C23F00000070,70B01C21A00000012~70B01C23F00000070,3,DRS20220085,ZHQ9MQRRR6C7,PATMO SERVICES LLC,8640,4.15
70B01C21A00000012,70B01C23F00000070,70B01C21A00000012~70B01C23F00000070,4,DRS20220086,ZKV6VH92JLC9,"Qmat EF, LLC",1080,0.51
70B01C21A00000012,70B01C23F00000070,70B01C21A00000012~70B01C23F00000070,5,DRS20220092,F3JNPXBD2KM6,"PRO EM OPERATIONS, LLC",854,0.41
70B01C21D00000013,70B01C22F00000161,70B01C21D00000013~70B01C22F00000161,1,DHS013.0118-001,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",7359,3.53
70B01C21D00000013,70B01C23F00000158,70B01C21D00000013~70B01C23F00000158,1,DHS013.0118-002,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",14164,6.8
70B01C21D00000014,70B01C21F00000306,70B01C21D00000014~70B01C21F00000306,1,C00002.001.04,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",4283,2.05
70B01C21D00000014,70B01C21F00000323,70B01C21D00000014~70B01C21F00000323,1,C00002.001.04,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",23313,11.2
70B01C21D00000015,70B01C21F00000308,70B01C21D00000015~70B01C21F00000308,1,C00003.001.04,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",4023,1.93
70B01C21D00000015,70B01C21F00000324,70B01C21D00000015~70B01C21F00000324,1, C00003.001.04,MKHPWYLN5KV6,"CERRUDO SERVICES, INC.",14238,6.84
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,1,MSA1534,JU9RH8DB9K76,WESTERN STATES FIRE PROTECTION COMPANY,52,0.02
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,2,MSA1603,NW58PRYDTN74,"C & L PUMP SERVICE, INC.",32,0.01
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,3,MSA1614,K9HJHLAKXE96,JOHNSON CONTROLS FIRE PROTECTION LP,24,0.01
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,4,MSA1652,MLKMRRNBBKH5,JOHNNY'S SEPTIC TANK CO INC,160,0.07
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,5,MSA1723,FLW9C9N4SLG9,"INTEGRIWARD, LLC",72,0.03
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,6,MSA17929,JU9RH8DB9K76,WESTERN STATES FIRE PROTECTION COMPANY,133,0.06
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,7,MSA19080,LLJTMQTZD681,JACKSON MECHANICAL SERVICE INC,64,0.03
70B01C21D00000017,70B01C22F00000436,70B01C21D00000017~70B01C22F00000436,8,MSA22100,T2JDJ9T5ECK8,"Hoist Parts, Inc.",20,0.00
70B01C21D00000017,70B01C23F00000502,70B01C21D00000017~70B01C23F00000502,1,MSA1603,NW58PRYDTN74,"C & L PUMP SERVICE, INC.",27,0.01
70B01C21D00000017,70B01C23F00000502,70B01C21D00000017~70B01C23F00000502,2,MSA1611,LXZJA5AMUKA9,Mauldin Drilling LLC,22,0.01
70B01C21D00000017,70B01C23F00000502,70B01C21D00000017~70B01C23F00000502,3,MSA1723,FLW9C9N4SLG9,"INTEGRIWARD, LLC",27,0.01
70B01C21D00000017,70B01C23F00000502,70B01C21D00000017~70B01C23F00000502,4,MSA17929,JU9RH8DB9K76,WESTERN STATES FIRE PROTECTION COMPANY,202,0.09
70B01C21G00000001,70B01C21F00000348,70B01C21G00000001~70B01C21F00000348,1,MSA2119,R3TLEM22DY32,"MARSH DEVELOPMENT, INC.",336,0.16
70B01C21G00000001,70B01C21F00000349,70B01C21G00000001~70B01C21F00000349,1,MSA2119,R3TLEM22DY32,"MARSH DEVELOPMENT, INC.",294,0.14
70B01C21G00000001,70B01C21F00000350,70B01C21G00000001~70B01C21F00000350,1,MSA2119,R3TLEM22DY32,"MARSH DEVELOPMENT, INC.",159,0.07
70B01C21G00000003,70B01C22F00001264,70B01C21G00000003~70B01C22F00001264,1,210304-05-01,LBNEZUD4J737,"SMITH AND AGUIRRE CONSTRUCTION COMPANY, INC.",2200,1.05
70B01C21G00000011,70B01C21F00000860,70B01C21G00000011~70B01C21F00000860,1,CFMP-2021-011,CKDLL7FWH1K3,"CENTRAL TEXAS EXPRESS METALWORK, LLC",1976.5,0.95
70B01C21G00000011,70B01C22F00000125,70B01C21G00000011~70B01C22F00000125,1,CFMP-2022-002,CKDLL7FWH1K3,"CENTRAL TEXAS EXPRESS METALWORK, LLC",100,0.04
70B01C21G00000011,70B01C22F00000609,70B01C21G00000011~70B01C22F00000609,1,CFMP-2022-009,CKDLL7FWH1K3,"CENTRAL TEXAS EXPRESS METALWORK, LLC",224,0.1
70B01C21G00000011,70B01C22F00000708,70B01C21G00000011~70B01C22F00000708,1,CFMP-2022-006,CKDLL7FWH1K3,"CENTRAL TEXAS EXPRESS METALWORK, LLC",46,0.02
70B01C21G00000011,70B01C22F00000709,70B01C21G00000011~70B01C22F00000709,1,CFMP-2022-010,CKDLL7FWH1K3,"CENTRAL TEXAS EXPRESS METALWORK, LLC",413.5,0.19
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,1,MSA1312,SXJ2BHZHEA11,UNITED POWER & BATTERY CORPORATION,86,0.04
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,2,MSA1689,NF4UKCBFNHJ1,WESTERN STATES EQUIPMENT COMPANY,92,0.04
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,3,MSA17906,CNCQARQRH7B9,"NORSTAR HEATING & COOLING, INC.",203,0.09
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,4,MSA17907,KGV2W54BHYA3,"OVERHEAD DOOR, INC.",55,0.02
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,5,MSA17909,KSBKMC9ALLB4,"Lewis Heating And A/C, LLC",437,0.21
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,6,MSA17917,J9BXLX3ZRSZ6,"VILANDRE FUEL & HEATING, INC.",390,0.18
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,7,MSA1792,GMZZXUWHLX44,TEMP RIGHT SERVICE INC,83,0.03
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,8,MSA17929,JU9RH8DB9K76,WESTERN STATES FIRE PROTECTION COMPANY,322,0.15
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,9,MSA17960,N6H5WDQYE4C7,"SAND ELECTRIC, INC.",201,0.09
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,10,MSA18122,U8B8KR79FAM5,WILDRIDGE ENTERPRIZES LLC,46,0.02
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,11,MSA18128,QMCFBTQHNU58,"VECA ELECTRIC & TECHNOLOGIES, LLC",42,0.02
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,12,MSA18135,DT3WNTC19KL7,"CONTROLLED KEY SYSTEMS, INC.",520,0.25
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,13,MSA18141,NB6JV497JLU4,BOUNDARY ELECTRIC CO,95,0.04
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,14,MSA19028,J3XQAF42BHL9,BOTTINEAU PLUMBING & HEATING,45,0.02
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,15,MSA19088,CUVVEMB6XRD4,HURLIMAN HVAC LLC,88,0.04
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,16,MSA20180,C85UJN7EXRM8,"Performance Systems Integration, LLC",44,0.02
70B01C22A00000029,70B01C22F00001324,70B01C22A00000029~70B01C22F00001324,17,MSA22107,DMG2MMNMUK46,PRO-MARK SERVICES INC,404,0.19
70B01C22A00000030,70B01C22F00001192,70B01C22A00000030~70B01C22F00001192,1,PO0100534,CC6AJLVMTQS5,"IBS GOVERNMENT SERVICES, INC.",5440.5,2.61
70B01C22A00000030,70B01C22F00001193,70B01C22A00000030~70B01C22F00001193,1,PO0100534,CC6AJLVMTQS5,"IBS GOVERNMENT SERVICES, INC.",1938.5,0.93
70B01C22G00000001,70B01C22F00000438,70B01C22G00000001~70B01C22F00000438,1,01,M1JRHE2VTXN7,LASER ELECTRIC INC,916,0.44
70B01C22G00000001,70B01C22F00000752,70B01C22G00000001~70B01C22F00000752,1,01,SMN5F6C4TMF9,MC PAINTING,732,0.35
70B01C22G00000004,70B01C22F00001092,70B01C22G00000004~70B01C22F00001092,1,JCBP159-22-SD1,LYLCDUQYL8M5,"S & D MECHANICAL SERVICES, INC",791,0.38
70B01C23A00000007,70B01C23F00000060,70B01C23A00000007~70B01C23F00000060,1,TNGFY2023SUB0060,K5MJJK5M4718,"TNG ASSOCIATES, LLC",328.5,0.15
70B01C23A00000007,70B01C23F00000804,70B01C23A00000007~70B01C23F00000804,1,TNGFY2023SUB0804,K5MJJK5M4718,"TNG ASSOCIATES, LLC",1766.95,0.84
70B02C22D00000015,70B02C22F00001028,70B02C22D00000015~70B02C22F00001028,1,682347087,VLNFCPJ3H6T4,"OMEGA BLUE SOLUTIONS, LLC",1637,0.78
70B02C22D00000015,70B02C22F00001028,70B02C22D00000015~70B02C22F00001028,2,TAO22009,L5LHADN8RLY3,"SKYSHIP SERVICES, INC.",31146,14.97
70B02C22D00000015,70B02C23F00000686,70B02C22D00000015~70B02C23F00000686,1,682347090,KV5WDF9XUPH5,GUERCIO - PROGRAM SOLUTIONS (G-PS) LLC,356,0.17
70B02C22D00000015,70B02C23F00000686,70B02C22D00000015~70B02C23F00000686,2,682347091,VLNFCPJ3H6T4,"OMEGA BLUE SOLUTIONS, LLC",466,0.22
70B02C22D00000015,70B02C23F00000686,70B02C22D00000015~70B02C23F00000686,3,682347092,HEZDP5MN11A3,"TCOM, LIMITED PARTNERSHIP",107,0.05
70B03C20A00000017,70B01C23F00000394,70B03C20A00000017~70B01C23F00000394,1,PO0100632,Z2HCDA277BT8,AMIVERO LLC,1158.5,0.55
70B03C20A00000017,70B01C23F00000666,70B03C20A00000017~70B01C23F00000666,1,PO0100674,LW88Z8MMJHT3,"INSIGHT GLOBAL, LLC",200,0.09
70B03C20A00000017,70B01C23F00000667,70B03C20A00000017~70B01C23F00000667,1,PO0100655,XLL3UPBT4MW6,AVANTUS FEDERAL LLC,2324,1.11
70B03C20A00000017,70B01C23F00000751,70B03C20A00000017~70B01C23F00000751,1,PO0100679,XLL3UPBT4MW6,AVANTUS FEDERAL LLC,1183,0.56
70B04C18A00000056,70B06C22F00000280,70B04C18A00000056~70B06C22F00000280,1,Mayvin-7048.0056.2.SCT,DLHQCXUPMUE5,"Scutech, LLC ",960,0.46
70B04C18A00000056,70B06C22F00000614,70B04C18A00000056~70B06C22F00000614,1,Mayvin-7048.0056.1.OSI,LS86CKXMLPD5,"APPLIED INSIGHT, LLC",3610,1.73
70B04C18A00000056,70B06C23F00000047,70B04C18A00000056~70B06C23F00000047,1,70B04â€0056.1.SCA,WQ7MH14CKLM1,"SENSOR CONCEPTS AND APPLICATIONS, INC.",7560,3.63
70B04C18A00000056,70B06C23F00000047,70B04C18A00000056~70B06C23F00000047,2,Mayvin-7048.0056.2.SCT,DLHQCXUPMUE5,"Scutech, LLC ",960,0.46
70B04C18A00000056,70B06C23F00000397,70B04C18A00000056~70B06C23F00000397,1,Mayvin-7048.0056.1.OSI,LS86CKXMLPD5,"APPLIED INSIGHT, LLC",1100,0.52
70B04C18D00000018,70B04C21F00000692,70B04C18D00000018~70B04C21F00000692,1,70B04C21F00000692,GQBMUVPJCFE5,SYMETRICA INC,212,0.1
70B04C18D00000018,70B04C21F00000692,70B04C18D00000018~70B04C21F00000692,2,70B04C21F00000692,H19VATZHH194,"RJ BORDER INTERNATIONAL, L.P.",68,0.03
70B04C18D00000018,70B04C21F00000692,70B04C18D00000018~70B04C21F00000692,3,70B04C21F00000692,MXGFXEFQ3G54,"BERTORELLI ENTERPRISES, INC.",612,0.29
70B04C18D00000018,70B04C21F00000692,70B04C18D00000018~70B04C21F00000692,4,70B04C21F00000692,NYX3XFL1HD14,"MECHANICAL PARTNERS, INC.",83,0.03
70B04C18D00000018,70B04C21F00000692,70B04C18D00000018~70B04C21F00000692,5,70B04C21F00000692,VLMAXQYN7H41,KELLYS TRUCK REPAIR,15,0
70B04C19A00000002,70B03C21F00000729,70B04C19A00000002~70B03C21F00000729,1,P31979,MKAEH4Z6B3T3,"Caci, Inc. - Federal",2138.5,1.02
70B04C19A00000002,70B04C19F00001147,70B04C19A00000002~70B04C19F00001147,1,P5199,LJZTDJWPG431,"Steampunk, Inc.",30377.5,14.6
70B04C19A00000003,70B03C22F00001229,70B04C19A00000003~70B03C22F00001229,1,105115-4,L4D6NDBWN885,"TECHOP SOLUTIONS INTERNATIONAL, INC.",2045,0.98
70B04C19A00000003,70B03C22F00001229,70B04C19A00000003~70B03C22F00001229,2,112384-1,F93GMYJCTJR8,CONSTELLATION INC,826,0.39
70B04C19A00000003,70B04C20F00000436,70B04C19A00000003~70B04C20F00000436,1,107311-1,JNSMCYBN7667,"24X7SYSTEMS, INC.",1258,0.6
70B04C19A00000003,70RWMD21F00000018,70B04C19A00000003~70RWMD21F00000018,1,108991-1,WSEZME8NNBA8,THE CADMUS GROUP LLC,1378,0.66
70B04C19A00000003,70RWMD23F00000020,70B04C19A00000003~70RWMD23F00000020,1,113868-1,WSEZME8NNBA8,THE CADMUS GROUP LLC,440,0.21
70B04C19A00000004,70B04C19F00000238,70B04C19A00000004~70B04C19F00000238,1,DIG002,LT1AZYC3CXK5,"DIGNARI, LLC",6560,3.15
70B04C19A00000004,70B04C19F00000238,70B04C19A00000004~70B04C19F00000238,2,lio001,EBWBQCL44GB4,"LION FEDERAL, LLC",522,0.25
70B04C19A00000004,70B04C19F00000238,70B04C19A00000004~70B04C19F00000238,3,tec010,CZBZTFVTK456,TECHNOLAVA LLC,1694,0.81
70B04C19A00000004,70B04C19F00000238,70B04C19A00000004~70B04C19F00000238,4,zac001,NGQNBVSJ3WS5,ZACHARY PIPER LLC,5196,2.49
70B04C19A00000004,70B06C21F00001323,70B04C19A00000004~70B06C21F00001323,1,gra004,EKL9GHBN21A1,GRANT THORNTON LLP,3532,1.69
70B04C19D00000010,70B02C20F00001001,70B04C19D00000010~70B02C20F00001001,1,9001624,P8YNXYD86UL6,13RME LLC,344.41,0.16
70B04C19D00000010,70B03C20F00001283,70B04C19D00000010~70B03C20F00001283,1,9001624,P8YNXYD86UL6,13RME LLC,965.77,0.46
70B04C19D00000010,70CMSW21FR0000117,70B04C19D00000010~70CMSW21FR0000117,1,1011224,KFW6S1KJQ566,Commdex LLC,62.97,0.03
70B04C19D00000010,70CMSW21FR0000117,70B04C19D00000010~70CMSW21FR0000117,2,1105461,HVG1QFJ75RN6,"SBP Consulting, LLC",108.24,0.05
70B04C19D00000010,70CMSW21FR0000117,70B04C19D00000010~70CMSW21FR0000117,3,368664,YGFDYKR2VXW9,"AVIAT U.S., INC.",6171.13,2.96
70B04C19D00000010,70CMSW21FR0000117,70B04C19D00000010~70CMSW21FR0000117,4,9001624,P8YNXYD86UL6,13RME LLC,529.41,0.25
70B04C19D00000010,70CMSW21FR0000117,70B04C19D00000010~70CMSW21FR0000117,5,9008788,WS1FVH27LE48,INTERNATIONAL TOWERS LLC,18939.38,9.1
70B04C19D00000010,70LGLY20FSSB00126,70B04C19D00000010~70LGLY20FSSB00126,1,0424166,K62TFA515XD7,"SOUTHWESTERN WIRELESS, INC.",598.28,0.28
70B04C19D00000010,70LGLY20FSSB00126,70B04C19D00000010~70LGLY20FSSB00126,2,4668,DH71KELM72Y7,TX RX SYSTEMS INC,122.35,0.05
70B04C19D00000010,70LGLY20FSSB00126,70B04C19D00000010~70LGLY20FSSB00126,3,9001475,XLBFJJK5K864,"Mobile Communications America, Inc.",443.25,0.21
70B04C19D00000010,70RFP320FREH00043,70B04C19D00000010~70RFP320FREH00043,1,0204604,DLD3TZDSFMD5,Day Management Corp.,381.05,0.18
70B04C19D00000010,70RFP320FREH00043,70B04C19D00000010~70RFP320FREH00043,2,1032283,SGZSNN2ZN3S2,"MIDLAND COMMUNICATIONS, INC.",238.24,0.11
70B04C19D00000035,70FA5021F00000135,70B04C19D00000035~70FA5021F00000135,1,1105461,HVG1QFJ75RN6,"SBP Consulting, LLC",138.57,0.06
70B04C19D00000035,70FA5021F00000135,70B04C19D00000035~70FA5021F00000135,2,9017413,YK4XH7U6GKK9,PATRIOT SOLUTIONS INC,423.53,0.2
70B04C19D00000036,70FA5020F00000130,70B04C19D00000036~70FA5020F00000130,1,PAC001-001,K1WSENNWSQA3,PACIFIC AEROSPACE CONSULTING INC,372.75,0.17
70B04C19D00000037,70B02C22F00001047,70B04C19D00000037~70B02C22F00001047,1,ITTD-22-1047-01,P8P1LNPBERT1,RIVERTECH LLC,12465.5,5.99
70B04C19D00000037,70B02C22F00001047,70B04C19D00000037~70B02C22F00001047,2,ITTD-22-1047-02,KWSMRM8BGG79,SIBOO CORP,1800,0.86
70B04C19D00000044,70B03C19F00001139,70B04C19D00000044~70B03C19F00001139,1,Chartis-BAH-2019-001,JCBMLGPE6Z71,BOOZ ALLEN HAMILTON INC,3528,1.69
70B04C19D00000044,70B03C19F00001139,70B04C19D00000044~70B03C19F00001139,2,Chartis-Foxhole-2022-001,WMLWFN8A3KV9,FOXHOLE TECHNOLOGY LLC,840,0.4
70B04C19D00000044,70B03C19F00001139,70B04C19D00000044~70B03C19F00001139,3,Chartis-Gridiron-2019-001,K8GGZVKNL967,GRIDIRON IT SOLUTIONS LLC,1096,0.52
70B04C19D00000044,70B03C19F00001139,70B04C19D00000044~70B03C19F00001139,4,Chartis-Insight-2020-001,LW88Z8MMJHT3,"INSIGHT GLOBAL, LLC",416,0.2
70B04C19D00000044,70B03C19F00001139,70B04C19D00000044~70B03C19F00001139,5,Chartis-SSi-2019-001,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",1723,0.82
70B04C19D00000044,70RFP321FREH00019,70B04C19D00000044~70RFP321FREH00019,1,Chartis-SSi-2022-001,YE85H85LRHK5,"SUPER SYSTEMS, INCORPORATED",1670,0.8
70B04C19D00000044,70RTAC22FR0000007,70B04C19D00000044~70RTAC22FR0000007,1,Chartis-eSimplicity-2021-001,GSF3K3X629P3,Esimplicity Inc.,5421,2.6
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,1,P000082952,KFW6S1KJQ566,"COMMDEX, LLC",1744,0.83
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,2,P000082952,KFW6S1KJQ566,"COMMDEX, LLC",1744,0.83
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,3,P000118082,CL3AD9GDPNL5,"ATLAS GROUP, Ltd.",504,0.24
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,4,P000118083,N7XYD2DYCJ95,EMERGENCY EQUIPMENT SPECIALIS,1376,0.66
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,5,P000126496,FB2HLKGTNE48,SYZYGY INTEGRATION LLC,506.25,0.24
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,6,P000126790,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,7,P000143650,YZTLALWM4UC7,STERLING COMPUTERS CORPORATION,0,0
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,8,P000143804,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,9,P000143839,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,10,P000144028,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,11,P000144077,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,12,P000144125,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,13,P000144198,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,14,P000144201,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,15,P000144204,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,16,P000144206,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,17,P000144214,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,18,P000144291,ETJFGLAAD9M5,CROWN CASTLE USA INC,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,19,P000144448,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,20,P000144616,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,21,P000144726,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,22,P000146741,PHZDZ8SJ5CM1,CDW Government LLC,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,23,P000146879,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,24,P000147222,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,25,P000148187,ETJFGLAAD9M5,CROWN CASTLE USA INC,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,26,P000148587,C2M2TL7VYLB3,"DBSPECTRA, INC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,27,P000149427,ETJFGLAAD9M5,CROWN CASTLE USA INC,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,28,P000153270,GA38FTDCWN15,AMERICAN TOWER CORPORATION,0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,29,P000153629,UA9HALG1V268,"BIG BEND TELECOM, LTD.",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,30,P000160349,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,31,P000161144,QPEDWWJLPNJ7,"ADVANCED TOWER SERVICES, LLC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,32,P000163380,GYF8MBJ5CH61,"JUNIPER NETWORKS (US), INC.",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,33,P000163671,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,34,P000163976,C2M2TL7VYLB3,"DBSPECTRA, INC",0,0.00
70B04C19D00000046,70CMSW19FR0000087,70B04C19D00000046~70CMSW19FR0000087,35,P000170656,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",2631,1.26
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,1,P000118082,CL3AD9GDPNL5,"ATLAS GROUP, Ltd.",1991,0.95
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,2,P000118083,N7XYD2DYCJ95,EMERGENCY EQUIPMENT SPECIALIS,5012,2.4
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,3,P000118084,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,4,P000119274,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,5,P000126496,FB2HLKGTNE48,SYZYGY INTEGRATION LLC,1366.25,0.65
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,6,P000133263,XXJWCB23VVJ7,IT TECH DIRECT LLC,80,0.03
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,7,P000144108,E5M7LKNGFL23,"TRIVAD, INC.",0,0
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,8,P000144487,HFK9V1G2B513,"MOTOROLA SOLUTIONS, INC.",0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,9,P000144850,PHZDZ8SJ5CM1,CDW Government LLC,0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,10,P000145302,U5NRZSM2FT51,"STI-CO Industries, LLC.",0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,11,P000146606,ZGHMH8XSFWQ9,"TEXAS COMMUNICATIONS, INC",0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,12,P000148777,U5NRZSM2FT51,"STI-CO Industries, LLC.",0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,13,P000153153,U5NRZSM2FT51,"STI-CO Industries, LLC.",0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,14,P000153354,PHZDZ8SJ5CM1,CDW Government LLC,0,0.00
70B04C19D00000046,70CMSW21FR0000115,70B04C19D00000046~70CMSW21FR0000115,15,P000157667,PN7SMDLU71U9,"PLUM LABORATORIES, INC.",0,0.00
